uid,浏览量,点赞量,完整观看数,观看作者数,观看作品数,bgm收听数,观看作品平均时长,所在过的城市数,观看作品的所在城市数
39711,5,0,1,5,5,5,13.8,1,5
62866,3,0,3,3,3,3,11.0,1,3
46753,2,0,0,2,2,2,9.5,1,2
31287,2,0,1,2,2,2,11.0,1,2
63593,2,0,0,2,2,2,9.5,1,2
63607,1,0,1,1,1,1,10.0,1,1
33231,4,0,4,4,4,4,9.0,1,3
50679,3,0,0,3,3,3,13.0,1,3
21371,17,0,5,17,17,17,14.294117647058824,1,14
42621,2,0,2,2,2,2,9.5,1,2
34283,5,0,3,5,5,5,10.4,1,5
50569,6,0,5,6,6,6,17.5,1,6
47467,5,0,3,5,5,5,11.2,1,5
38196,1,0,1,1,1,1,10.0,1,1
18027,11,0,7,11,11,11,12.272727272727273,1,10
65334,2,0,0,2,2,2,10.0,1,2
42519,3,0,2,3,3,3,9.0,1,3
3005,4,0,1,4,4,3,16.25,1,4
5246,4,0,0,4,4,4,5.75,1,4
19470,1,0,1,1,1,1,11.0,1,1
66712,1,0,0,1,1,1,10.0,1,1
60761,1,0,0,1,1,1,9.0,1,1
28928,5,0,4,5,5,5,15.4,1,4
16713,8,0,4,8,8,8,13.625,1,5
49004,6,0,2,6,6,5,19.833333333333332,1,6
56893,1,0,0,1,1,1,8.0,1,1
16818,2,0,2,1,2,2,7.5,1,1
59363,2,0,0,2,2,2,7.5,1,2
40769,1,0,0,1,1,1,10.0,1,1
36369,6,0,2,6,6,6,8.833333333333334,1,6
56073,1,0,1,1,1,1,7.0,1,1
9718,17,6,8,17,17,15,12.764705882352942,1,16
55689,3,0,1,3,3,3,7.666666666666667,1,3
6416,2,0,0,2,2,2,20.5,1,2
65102,1,0,0,1,1,1,9.0,1,1
22694,8,0,4,8,8,7,16.375,1,8
54548,5,0,3,5,5,5,11.4,1,4
67332,3,0,1,3,3,3,12.333333333333334,1,3
70200,1,0,0,1,1,1,11.0,1,1
53827,9,0,2,9,9,9,9.222222222222221,1,9
26625,1,0,1,1,1,1,3.0,1,1
54501,1,0,0,1,1,1,20.0,1,1
64683,5,0,3,5,5,5,11.8,1,4
58368,5,0,2,5,5,5,14.8,1,5
48857,1,0,1,1,1,1,9.0,1,1
51771,4,0,1,4,4,4,9.75,1,4
67605,3,0,1,3,3,3,9.666666666666666,1,3
69689,2,0,2,2,2,2,25.0,1,2
46113,5,0,0,5,5,5,8.0,3,5
44492,9,0,0,9,9,8,10.444444444444445,1,9
37627,2,0,0,2,2,2,9.5,1,2
31608,2,0,0,2,2,2,22.0,1,2
53912,2,0,2,2,2,2,7.5,1,2
23770,6,0,3,6,6,6,13.0,1,6
36713,3,0,1,3,3,3,10.0,1,3
27713,1,0,1,1,1,1,14.0,1,1
52617,17,0,10,16,17,16,10.411764705882353,1,14
19743,3,0,3,3,3,3,12.0,1,3
64077,2,0,1,2,2,2,11.5,1,2
64919,1,1,1,1,1,1,7.0,1,1
62488,1,0,1,1,1,1,8.0,1,1
60830,10,1,6,10,10,9,9.6,1,9
37727,8,0,3,7,8,8,9.5,1,7
37632,7,0,4,7,7,7,11.285714285714286,1,6
62373,9,0,2,9,9,9,8.88888888888889,1,9
37959,1,0,1,1,1,1,10.0,1,1
60585,4,0,0,4,4,4,6.5,1,4
50854,1,0,1,1,1,1,13.0,1,1
61409,6,0,2,6,6,6,11.166666666666666,1,6
9101,3,0,3,3,3,3,13.0,2,3
14930,12,0,9,11,12,12,10.25,2,11
60237,6,0,5,6,6,6,8.166666666666666,1,6
65724,2,0,1,2,2,2,9.5,1,2
29611,6,0,4,6,6,6,12.166666666666666,1,6
12998,4,0,4,4,4,4,13.5,1,3
11467,2,0,1,2,2,2,25.5,1,2
11316,6,0,2,6,6,6,9.166666666666666,1,6
20679,4,0,4,4,4,4,15.75,1,4
63241,2,0,2,2,2,2,12.5,1,2
14889,1,0,0,1,1,1,10.0,1,1
54698,1,0,1,1,1,1,9.0,1,1
40800,1,0,0,1,1,1,32.0,1,1
62202,3,0,0,3,3,3,9.333333333333334,1,3
30314,4,0,2,4,4,4,8.75,1,4
60331,1,0,1,1,1,1,9.0,1,1
66222,1,0,1,1,1,1,9.0,1,1
44590,7,0,4,7,7,7,8.142857142857142,1,7
59562,13,0,9,13,13,13,11.76923076923077,1,13
55998,4,0,4,4,4,4,16.0,1,4
31666,6,0,4,6,6,5,8.166666666666666,1,5
700,4,0,2,4,4,4,15.25,1,4
61235,7,0,6,7,7,7,11.285714285714286,1,3
65906,3,0,3,3,3,3,9.666666666666666,2,3
47505,13,0,6,12,13,12,12.307692307692308,1,7
56053,3,0,1,3,3,3,9.333333333333334,1,3
42274,10,0,5,10,10,10,12.2,1,9
62199,3,0,2,3,3,3,9.333333333333334,1,3
27257,2,0,1,2,2,2,9.5,1,2
19958,5,0,1,5,5,5,14.2,1,5
40294,3,0,2,3,3,3,18.666666666666668,1,3
61438,2,0,0,2,2,2,9.0,1,2
39437,2,0,1,2,2,2,15.0,1,2
65731,2,0,2,2,2,2,9.0,1,2
69742,3,0,2,3,3,3,13.666666666666666,1,3
27492,5,0,1,5,5,5,9.2,1,5
67967,1,0,1,1,1,1,26.0,1,1
42976,1,0,0,1,1,1,9.0,1,1
41016,3,0,2,3,3,3,8.666666666666666,1,3
8016,12,0,0,12,12,11,11.5,1,10
28686,5,0,4,5,5,5,10.0,1,4
22963,1,0,1,1,1,1,9.0,1,1
39140,4,0,4,4,4,4,16.0,1,4
47691,7,0,4,7,7,6,8.142857142857142,1,7
64446,5,0,4,5,5,5,7.8,1,5
18955,2,0,0,2,2,2,15.0,1,2
61835,7,0,6,7,7,7,14.714285714285714,1,7
47549,3,0,2,3,3,3,13.333333333333334,1,3
49737,2,0,1,2,2,1,9.5,1,2
62062,3,0,2,3,3,3,10.666666666666666,1,3
35212,3,0,3,3,3,3,8.0,1,3
45492,3,0,2,3,3,3,16.0,1,3
13797,4,0,0,4,4,4,8.0,1,4
54318,17,0,6,17,17,16,13.058823529411764,1,17
29420,3,0,1,3,3,3,9.0,1,3
35714,10,0,7,10,10,10,12.6,1,8
59687,4,0,2,4,4,4,16.5,1,4
35914,5,0,3,5,5,5,8.2,1,5
60120,7,0,3,7,7,7,13.428571428571429,1,7
24819,3,1,0,3,3,3,10.333333333333334,1,3
3081,7,0,4,7,7,6,9.428571428571429,1,7
50264,2,0,1,2,2,2,15.5,1,2
52549,9,0,9,9,9,9,10.0,1,9
12798,1,0,1,1,1,1,6.0,1,1
41038,2,0,1,2,2,2,10.0,1,2
50319,1,0,1,1,1,1,10.0,1,1
42298,3,0,0,3,3,3,7.666666666666667,2,3
68621,1,0,0,1,1,1,16.0,1,1
19396,1,0,0,1,1,1,10.0,1,1
58748,1,0,1,1,1,1,10.0,1,1
70085,2,0,0,2,2,2,9.5,1,2
37496,6,0,2,6,6,6,10.833333333333334,1,6
43663,6,0,1,6,6,6,10.833333333333334,1,6
39160,3,0,0,3,3,3,9.333333333333334,1,3
10139,3,0,1,3,3,3,8.333333333333334,1,3
54595,7,0,3,7,7,7,14.857142857142858,1,7
54801,4,0,3,4,4,4,17.75,1,3
29456,6,0,0,6,6,6,12.0,1,6
20455,10,0,4,10,10,10,16.8,1,9
69669,1,0,1,1,1,1,9.0,1,1
44060,2,0,2,2,2,2,6.5,1,2
34023,1,0,1,1,1,1,6.0,1,1
54484,3,0,0,3,3,3,8.666666666666666,1,3
26271,8,3,5,8,8,8,13.875,1,7
61153,6,0,2,6,6,6,9.333333333333334,1,6
36336,5,0,2,5,5,4,14.4,3,4
61854,5,0,0,5,5,5,8.8,1,5
38179,7,0,1,7,7,7,9.285714285714286,1,7
18620,4,0,2,4,4,4,8.0,1,4
22013,1,0,0,1,1,1,9.0,1,1
60490,1,0,0,1,1,1,11.0,1,1
52782,4,0,3,4,4,4,14.0,1,4
49930,3,0,2,3,3,3,8.666666666666666,1,3
19402,7,0,4,7,7,7,10.857142857142858,1,7
32963,4,0,1,4,4,4,9.25,1,4
62791,1,0,1,1,1,1,9.0,1,1
20336,2,0,2,2,2,2,10.0,1,2
6877,2,0,1,2,2,2,6.5,1,2
54876,4,2,2,4,4,4,10.25,1,4
58524,2,0,0,2,2,2,13.5,1,1
45040,3,0,2,3,3,3,7.0,1,3
58777,16,0,4,16,16,16,10.625,1,13
65273,5,0,4,5,5,5,7.8,1,5
65047,2,0,1,2,2,2,9.5,1,2
46633,5,0,3,5,5,5,12.6,1,5
41792,6,0,3,6,6,6,14.5,1,6
51550,8,0,7,8,8,8,11.75,1,7
55821,2,0,1,2,2,2,7.0,1,2
54175,3,0,2,3,3,3,13.0,1,3
36411,6,0,4,6,6,6,12.333333333333334,1,6
20930,2,0,0,2,2,2,11.5,1,2
62896,7,0,6,7,7,7,11.714285714285714,2,7
37368,2,0,1,2,2,2,9.5,1,2
39409,5,0,5,5,5,5,12.0,1,5
15091,6,0,3,6,6,6,9.166666666666666,1,6
59922,2,0,0,2,2,2,16.5,1,2
10588,7,0,6,7,7,7,18.571428571428573,1,7
69373,1,0,1,1,1,1,7.0,1,1
36031,4,0,4,4,4,4,9.25,1,3
24197,6,1,3,6,6,6,11.166666666666666,2,6
35626,5,0,4,5,5,5,17.6,1,5
63264,3,0,2,3,3,3,10.0,1,3
66707,2,0,0,2,2,2,10.0,1,2
58466,6,0,2,6,6,6,13.166666666666666,1,6
67497,1,0,1,1,1,1,20.0,1,1
15281,1,0,1,1,1,1,10.0,1,1
38027,3,0,2,2,3,3,9.666666666666666,1,2
62810,3,0,3,3,3,3,10.0,1,3
48631,4,0,2,4,4,4,9.5,1,3
66089,6,0,2,6,6,6,9.166666666666666,1,1
37875,5,0,5,5,5,5,10.8,1,5
58614,3,0,1,3,3,3,9.666666666666666,1,3
34101,1,0,1,1,1,1,10.0,1,1
49051,3,0,3,3,3,3,9.0,1,3
24817,4,0,1,4,4,4,17.5,1,4
38041,4,0,3,4,4,4,9.5,1,4
62686,6,0,3,6,6,6,11.333333333333334,1,5
47548,4,0,2,4,4,4,14.25,1,4
47891,2,0,1,2,2,2,7.5,1,2
26374,1,0,1,1,1,1,9.0,1,1
47810,4,0,2,4,4,4,11.0,1,4
60393,2,0,1,2,2,2,12.5,1,2
7825,4,0,2,4,4,4,14.5,1,4
39264,7,0,3,7,7,7,11.571428571428571,1,7
30693,3,0,1,3,3,3,12.0,1,3
29428,2,0,2,2,2,2,10.0,1,2
64944,1,0,1,1,1,1,10.0,1,1
36836,4,0,1,4,4,4,9.5,3,4
59760,1,0,1,1,1,1,19.0,1,1
21699,2,0,2,2,2,2,4.5,1,2
5834,2,0,1,2,2,2,9.5,1,2
29319,1,0,1,1,1,1,6.0,1,1
35293,4,0,1,4,4,4,8.5,1,4
39193,6,0,3,6,6,6,14.166666666666666,1,6
7399,4,0,3,4,4,4,12.0,1,4
47884,7,0,2,7,7,7,8.571428571428571,1,5
55180,5,0,5,5,5,5,15.4,1,5
46416,6,0,4,6,6,6,14.333333333333334,1,5
29264,8,0,4,8,8,8,10.5,1,8
55332,3,0,0,3,3,3,7.0,1,3
58308,4,0,2,4,4,4,13.75,1,4
48007,2,0,1,2,2,2,9.5,1,2
7721,8,0,2,8,8,8,9.25,1,8
31334,4,0,1,4,4,4,14.25,1,4
43820,11,0,4,11,11,11,9.909090909090908,1,11
16598,2,0,2,2,2,2,15.5,1,2
49632,8,0,0,8,8,8,9.125,1,7
19627,10,0,6,10,10,10,11.7,1,9
46563,1,0,0,1,1,1,10.0,1,1
65146,1,0,0,1,1,1,10.0,1,1
23319,6,0,3,6,6,6,11.333333333333334,3,6
34552,11,0,5,11,11,10,12.272727272727273,1,11
56170,4,0,3,4,4,4,5.75,1,4
65154,3,0,2,3,3,3,15.333333333333334,1,3
58230,1,0,1,1,1,1,14.0,1,1
62006,3,0,3,3,3,3,13.333333333333334,1,3
27266,10,0,2,8,10,10,9.7,1,4
62876,1,0,0,1,1,1,10.0,1,1
59161,2,0,2,2,2,2,9.5,1,2
33975,8,0,4,8,8,8,9.25,1,7
15566,14,0,1,14,14,14,12.285714285714286,1,13
57732,2,0,0,2,2,2,8.0,1,2
62793,1,0,1,1,1,1,10.0,1,1
66347,1,0,1,1,1,1,7.0,1,1
38204,9,0,3,9,9,9,11.222222222222221,1,9
45920,1,0,1,1,1,1,10.0,1,1
70314,3,0,3,3,3,3,20.333333333333332,1,3
40559,2,0,1,2,2,2,8.5,1,2
42315,3,1,3,3,3,3,14.333333333333334,1,3
67597,6,0,4,6,6,6,7.333333333333333,1,6
58518,3,0,2,3,3,3,13.0,1,3
27249,6,0,5,6,6,6,7.0,1,6
24774,5,0,2,4,5,5,10.4,1,4
40476,7,0,7,7,7,7,12.285714285714286,1,5
40371,3,0,3,3,3,2,11.666666666666666,1,3
23234,5,0,0,5,5,5,7.8,1,4
53192,15,3,15,15,15,14,13.133333333333333,1,15
41618,1,0,0,1,1,1,7.0,1,1
68726,1,0,1,1,1,1,7.0,1,1
35753,3,0,2,3,3,3,9.666666666666666,1,3
54132,2,0,2,2,2,2,15.0,1,2
39794,9,0,3,9,9,9,13.333333333333334,1,9
59714,3,0,0,3,3,3,7.0,1,3
55908,3,0,1,3,3,3,17.333333333333332,1,3
59762,2,0,2,2,2,2,8.5,1,2
45653,2,0,1,2,2,2,7.0,1,2
10363,1,0,1,1,1,1,10.0,1,1
12992,2,0,1,2,2,2,10.0,1,2
15924,8,0,6,8,8,6,9.625,1,6
56493,2,0,0,2,2,2,9.5,1,2
39381,1,0,0,1,1,1,21.0,1,1
45321,4,0,1,4,4,4,7.5,1,4
6472,5,0,3,5,5,5,10.8,1,5
2156,4,0,3,4,4,4,7.75,1,4
58730,2,0,1,2,2,2,9.5,1,2
53028,3,1,3,3,3,3,12.666666666666666,1,3
38792,1,0,1,1,1,1,11.0,1,1
61684,3,0,2,3,3,3,10.0,1,3
42311,2,0,2,2,2,2,6.0,1,2
12579,3,0,1,3,3,3,17.666666666666668,1,3
29045,3,0,2,3,3,3,11.666666666666666,1,3
24420,4,0,2,4,4,4,10.25,1,4
44608,7,1,2,7,7,7,9.285714285714286,1,7
55546,6,0,5,6,6,5,13.833333333333334,1,5
62676,15,0,12,15,15,15,9.333333333333334,1,15
54883,1,1,1,1,1,1,10.0,1,1
50640,2,0,1,2,2,2,8.0,1,2
52618,2,0,1,2,2,2,25.5,1,2
25135,10,0,2,10,10,10,10.2,1,10
62732,5,0,1,5,5,5,8.8,2,5
51738,4,0,4,4,4,4,16.5,1,4
68602,1,0,1,1,1,1,17.0,1,1
22960,1,0,1,1,1,1,10.0,1,1
25905,3,0,1,3,3,3,11.666666666666666,1,3
31605,1,0,0,1,1,1,7.0,1,1
67464,8,0,3,8,8,8,10.75,2,8
12598,1,0,1,1,1,1,19.0,1,1
12232,5,0,0,5,5,5,9.8,1,5
53621,3,0,0,3,3,3,8.333333333333334,2,3
19217,2,1,1,2,2,2,9.5,1,2
61763,1,0,1,1,1,1,9.0,1,1
24170,2,0,0,2,2,2,9.5,1,2
25508,8,0,6,8,8,8,9.125,1,7
35192,7,0,1,7,7,7,9.285714285714286,1,7
44432,7,0,7,7,7,7,9.714285714285714,1,6
68125,4,0,1,4,4,4,21.75,1,4
20873,5,0,0,5,5,5,11.6,1,5
61869,1,0,1,1,1,1,24.0,1,1
45989,3,0,1,3,3,3,6.0,1,3
51150,6,0,4,6,6,6,11.833333333333334,1,6
61533,5,0,2,5,5,5,11.2,1,5
54618,2,0,0,2,2,2,8.0,1,2
25082,4,0,3,4,4,4,9.5,1,4
34974,4,0,1,4,4,4,11.0,1,4
26697,4,0,0,4,4,4,8.0,1,4
35631,5,0,5,5,5,5,12.6,1,4
3544,13,0,11,12,13,12,16.153846153846153,1,11
28147,2,0,0,2,2,2,22.0,2,2
50760,2,0,1,2,2,2,9.5,1,2
21210,8,0,8,8,8,8,12.75,1,8
23063,5,0,3,5,5,5,8.4,1,5
16226,5,0,4,5,5,5,8.6,1,5
22225,8,0,4,8,8,7,15.0,1,8
62738,5,0,4,5,5,5,10.2,1,5
68060,2,0,2,2,2,2,15.0,1,2
41118,1,0,0,1,1,1,10.0,1,1
62482,3,0,0,3,3,3,5.666666666666667,1,3
37821,11,0,2,11,11,11,8.454545454545455,1,8
58643,3,0,2,3,3,3,9.333333333333334,1,3
20230,1,0,1,1,1,1,7.0,1,1
35894,2,0,0,2,2,2,15.5,2,2
12051,1,0,0,1,1,1,9.0,1,1
26958,1,0,1,1,1,1,10.0,1,1
4671,4,0,2,4,4,4,8.25,1,3
15950,3,0,1,3,3,3,9.333333333333334,1,1
28546,1,0,0,1,1,1,9.0,1,1
27569,6,0,3,6,6,5,8.5,1,3
39560,1,0,0,1,1,1,21.0,1,1
7195,3,0,1,3,3,3,10.0,1,3
57740,3,0,3,3,3,3,11.333333333333334,1,3
8767,13,1,8,13,13,12,14.615384615384615,1,13
63338,2,1,0,2,2,2,8.5,1,1
38291,4,0,3,4,4,4,8.5,1,4
42569,10,0,8,10,10,9,14.1,1,10
37263,3,0,1,3,3,3,8.666666666666666,1,3
40729,4,0,3,4,4,4,10.5,1,4
45926,2,0,2,2,2,2,24.0,1,2
51621,3,0,2,3,3,3,10.333333333333334,1,3
8576,3,2,2,3,3,3,13.666666666666666,1,3
59690,4,0,1,4,4,4,10.5,1,4
32956,9,0,7,9,9,9,9.222222222222221,1,9
42728,1,0,1,1,1,1,14.0,1,1
61435,1,0,1,1,1,1,18.0,1,1
65775,1,0,0,1,1,1,7.0,1,1
65277,2,0,0,2,2,2,10.0,1,2
62401,1,0,0,1,1,1,10.0,1,1
63859,8,0,2,8,8,8,13.625,1,8
20931,4,1,3,4,4,4,11.0,1,4
54284,2,0,2,2,2,2,8.5,1,2
17166,6,0,0,6,6,6,10.666666666666666,1,6
40614,1,0,1,1,1,1,7.0,1,1
60295,2,0,0,2,2,2,8.0,1,2
55134,3,0,2,3,3,3,8.666666666666666,2,3
65405,2,0,2,2,2,2,10.0,1,2
25788,2,0,0,2,2,2,14.0,2,2
62664,4,0,3,4,4,4,14.25,1,4
32319,16,0,4,16,16,15,8.5625,1,14
51686,9,1,4,9,9,9,11.0,1,8
48770,3,0,1,3,3,3,25.0,1,3
16953,4,0,2,4,4,4,12.0,1,4
58843,4,0,3,4,4,4,9.5,1,4
47694,10,0,4,10,10,10,14.3,1,10
11529,1,0,1,1,1,1,9.0,1,1
62707,1,0,0,1,1,1,10.0,1,1
42670,2,0,0,2,2,2,7.5,1,2
45125,3,0,1,3,3,3,21.0,1,3
63448,1,0,1,1,1,1,9.0,1,1
65590,7,0,2,7,7,7,11.571428571428571,1,7
12617,14,1,9,14,14,13,13.642857142857142,1,12
67561,2,0,0,2,2,2,14.5,1,2
22851,1,0,0,1,1,1,8.0,1,1
25170,10,0,8,10,10,10,9.7,1,8
48582,4,0,1,4,4,4,14.5,1,4
23876,5,0,2,5,5,5,8.2,1,5
12684,4,0,1,4,4,4,8.75,1,4
25199,2,0,2,2,2,2,9.0,1,2
45959,2,0,2,2,2,2,9.5,1,2
21636,3,0,1,3,3,3,7.666666666666667,1,3
23760,3,0,1,3,3,3,8.0,1,3
23424,4,1,0,4,4,4,13.5,2,4
10591,9,0,8,9,9,9,12.777777777777779,1,8
28497,5,0,1,3,5,5,13.4,1,3
53093,4,0,2,4,4,4,9.25,1,4
38295,9,0,1,9,9,9,9.444444444444445,1,9
52050,1,0,1,1,1,1,21.0,1,1
57072,1,0,1,1,1,1,10.0,1,1
13736,2,0,1,2,2,2,15.5,1,2
24863,1,0,0,1,1,1,10.0,1,1
38689,4,0,1,4,4,4,14.0,1,4
55392,1,0,1,1,1,1,39.0,1,1
43421,1,0,0,1,1,1,11.0,1,1
53464,1,0,0,1,1,1,26.0,1,1
29692,4,0,3,4,4,4,17.0,1,4
45721,2,0,1,2,2,2,8.5,1,2
11359,1,0,0,1,1,1,10.0,1,1
21765,1,0,1,1,1,1,9.0,1,1
60290,1,0,1,1,1,1,10.0,1,1
50766,1,0,1,1,1,1,10.0,1,1
58545,9,0,5,9,9,8,9.555555555555555,1,9
39255,1,0,0,1,1,1,10.0,1,1
44478,10,0,6,10,10,10,10.5,1,8
38967,7,0,2,7,7,7,9.857142857142858,1,7
10279,2,0,1,2,2,2,9.5,1,2
8602,9,0,3,9,9,9,14.0,1,9
37437,11,0,9,11,11,9,12.636363636363637,2,4
33403,4,0,3,4,4,4,8.0,1,4
69869,4,0,1,4,4,4,25.25,1,4
60316,5,0,4,5,5,5,13.8,1,5
24136,2,0,0,2,2,2,19.5,1,2
54702,2,0,0,2,2,2,9.0,1,2
67658,3,0,3,3,3,3,18.666666666666668,1,3
60886,3,0,0,3,3,3,9.0,1,3
12189,3,0,3,3,3,3,10.0,1,3
39421,1,0,1,1,1,1,11.0,1,1
8037,2,0,2,2,2,2,10.0,1,2
50792,5,0,1,5,5,5,11.4,1,5
60503,3,0,3,3,3,3,10.666666666666666,2,3
56386,6,0,2,6,6,6,7.833333333333333,1,6
14987,7,0,5,7,7,7,9.571428571428571,1,6
54351,5,0,3,5,5,5,9.4,1,5
29280,1,0,0,1,1,1,37.0,1,1
62964,1,0,1,1,1,1,33.0,1,1
15000,4,0,4,4,4,4,11.5,1,4
39608,4,0,1,4,4,4,9.75,1,4
26642,2,0,1,2,2,2,17.5,1,2
61192,7,0,4,7,7,6,11.428571428571429,1,7
67460,2,0,1,2,2,2,10.0,1,2
26107,9,0,7,9,9,9,10.222222222222221,1,8
35247,7,0,2,7,7,7,10.142857142857142,1,7
27343,1,1,0,1,1,1,10.0,1,1
63340,3,0,0,3,3,3,13.666666666666666,1,3
61882,4,0,3,4,4,4,10.5,1,4
19477,4,0,2,4,4,4,9.0,1,4
45118,3,0,1,3,3,3,11.0,1,3
3262,8,0,4,8,8,8,10.875,1,7
68117,3,0,2,3,3,3,10.333333333333334,1,3
1859,8,0,5,8,8,8,8.375,1,8
68303,1,0,1,1,1,1,10.0,1,1
37290,2,0,0,2,2,2,7.5,1,2
63625,3,0,2,3,3,2,20.666666666666668,1,3
67239,7,0,2,7,7,6,10.142857142857142,1,7
65900,2,0,2,2,2,2,9.5,1,2
68195,7,0,4,7,7,7,13.571428571428571,1,7
63018,2,0,2,2,2,2,10.0,1,2
47896,5,0,4,5,5,5,9.2,1,5
53547,3,0,1,3,3,3,9.0,1,3
36924,3,0,2,3,3,3,33.666666666666664,1,3
49132,15,0,7,15,15,15,8.933333333333334,1,13
52475,5,0,3,5,5,5,9.6,1,5
10302,3,0,3,3,3,3,14.666666666666666,1,3
63079,2,0,0,2,2,2,9.0,1,2
21859,4,0,2,4,4,4,8.5,1,4
48099,2,0,1,2,2,2,6.5,1,2
21043,5,0,5,5,5,5,15.0,1,4
36551,6,0,1,6,6,6,10.166666666666666,1,6
12245,3,0,1,3,3,3,19.333333333333332,1,3
59091,8,0,6,8,8,8,10.25,1,8
44950,3,0,2,3,3,3,9.333333333333334,1,2
53877,2,0,1,2,2,2,10.0,1,2
31228,6,0,6,5,6,6,13.166666666666666,1,5
26689,4,0,2,4,4,4,7.75,1,4
55214,1,0,0,1,1,1,10.0,1,1
51282,3,0,2,3,3,3,12.666666666666666,1,3
26991,5,0,3,5,5,4,9.0,1,5
38250,8,0,5,8,8,8,10.625,1,8
38360,5,0,4,5,5,5,8.0,1,4
69650,4,0,3,4,4,4,8.75,1,4
61218,3,0,3,3,3,3,8.0,1,3
50572,1,0,1,1,1,1,27.0,1,1
21374,19,0,8,19,19,18,8.736842105263158,1,17
58790,4,0,0,4,4,4,8.5,1,4
18297,3,0,1,3,3,3,9.333333333333334,1,3
65675,2,0,1,2,2,2,10.0,1,2
43292,1,0,0,1,1,1,10.0,1,1
58496,3,0,0,3,3,3,9.666666666666666,1,3
51631,8,0,4,8,8,7,9.75,1,7
10626,4,0,1,4,4,4,8.0,1,1
19592,8,0,1,8,8,7,11.125,1,7
58502,4,0,3,4,4,4,6.25,1,4
43303,1,0,0,1,1,1,9.0,1,1
52919,5,0,4,5,5,5,8.0,2,5
43260,1,0,0,1,1,1,10.0,1,1
38567,2,0,1,2,2,2,9.5,1,2
59659,1,0,0,1,1,1,7.0,1,1
66023,3,0,3,3,3,3,10.0,1,3
35742,1,0,1,1,1,1,15.0,1,1
5066,2,0,2,2,2,2,9.5,1,2
11605,7,0,4,7,7,7,8.285714285714286,1,7
18896,3,0,0,3,3,3,9.666666666666666,1,3
50270,1,0,0,1,1,1,10.0,1,1
40656,1,0,0,1,1,1,7.0,1,1
63147,3,0,2,3,3,3,9.666666666666666,1,3
51390,4,0,4,4,4,4,7.0,1,4
20659,6,0,1,6,6,6,9.0,1,6
42408,3,2,3,3,3,3,17.0,1,1
67163,3,0,2,3,3,3,16.0,1,3
39540,2,0,1,2,2,2,13.0,1,2
67585,3,0,1,3,3,3,15.0,1,3
57662,4,0,2,4,4,4,9.5,1,4
38572,3,0,0,3,3,3,7.0,1,3
62244,1,0,1,1,1,1,9.0,1,1
60461,2,0,1,2,2,2,14.5,1,2
48822,5,3,3,5,5,5,8.0,1,5
23650,2,0,2,2,2,2,10.0,1,2
27099,7,0,5,7,7,7,10.571428571428571,1,5
3533,3,1,2,3,3,3,7.333333333333333,1,3
44264,7,0,0,7,7,6,15.714285714285714,1,7
58583,6,0,3,6,6,6,15.666666666666666,1,6
51707,4,0,2,4,4,4,9.5,1,4
8483,9,0,5,9,9,9,13.222222222222221,1,8
50303,1,0,1,1,1,1,5.0,1,1
56375,1,0,1,1,1,1,10.0,1,1
59291,1,0,0,1,1,1,6.0,1,1
22671,3,0,3,3,3,3,14.666666666666666,1,3
21718,1,0,1,1,1,1,4.0,1,1
67894,3,0,0,3,3,3,5.333333333333333,1,2
57597,4,1,4,4,4,4,11.0,1,4
21069,4,0,0,4,4,4,7.25,1,4
17845,8,0,7,8,8,8,10.625,1,8
70098,4,0,4,4,4,4,9.25,1,4
64565,5,0,3,5,5,5,16.4,1,5
62875,3,0,1,3,3,3,9.666666666666666,1,3
25270,3,0,3,3,3,3,7.0,1,3
23784,6,0,2,6,6,6,8.333333333333334,1,5
56357,1,0,1,1,1,1,7.0,1,1
51575,3,0,1,3,3,3,12.666666666666666,2,3
15642,4,0,2,4,4,4,16.25,1,4
38154,7,0,5,7,7,7,10.285714285714286,1,7
19772,1,0,0,1,1,1,10.0,1,1
40818,3,0,2,3,3,3,8.666666666666666,1,3
56487,1,0,1,1,1,1,10.0,1,1
33747,4,0,0,4,4,4,14.5,1,4
67374,5,0,3,5,5,5,19.4,1,5
58006,1,0,0,1,1,1,11.0,1,1
58123,2,0,0,2,2,2,16.5,1,2
5495,6,0,0,6,6,6,12.833333333333334,1,6
25172,3,0,3,3,3,3,15.333333333333334,1,3
25083,6,0,2,6,6,6,9.333333333333334,1,6
11916,8,0,3,8,8,8,7.875,1,8
20603,3,0,1,3,3,3,7.333333333333333,1,2
55700,2,0,1,2,2,2,7.5,1,2
24154,3,0,1,3,3,3,13.333333333333334,1,3
10034,2,0,2,2,2,2,13.0,1,2
104,5,0,2,5,5,5,11.0,3,5
45651,4,0,0,4,4,4,11.5,1,4
56250,2,0,1,2,2,2,9.5,1,2
52080,4,0,1,4,4,4,7.75,1,4
28738,3,0,1,3,3,3,10.0,1,3
43748,4,0,2,4,4,4,14.25,1,2
29563,1,0,0,1,1,1,19.0,1,1
46876,5,0,5,5,5,5,8.6,1,5
47715,2,0,1,2,2,2,15.0,1,2
59047,12,0,7,12,12,12,14.5,1,10
35082,2,0,0,2,2,2,10.0,1,2
27023,1,0,1,1,1,1,40.0,1,1
56292,4,0,3,4,4,4,13.5,1,4
57068,1,0,1,1,1,1,39.0,1,1
1427,10,0,6,10,10,10,12.9,1,10
50973,2,0,1,2,2,2,10.0,1,2
57860,7,0,5,7,7,7,8.714285714285714,1,5
